时间戳,开盘价,最高价,最低价,收盘价,成交量,time
1553731200000,90.0,98.89,88.0,95.74,2319.41987,2019-03-28 08:00:00
1553817600000,95.74,98.19,94.91,98.13,3565.30155,2019-03-29 08:00:00
1553904000000,98.3,101.0,95.5,100.78,3540.27743,2019-03-30 08:00:00
1553990400000,100.58,110.89,99.61,110.7,11668.43675,2019-03-31 08:00:00
1554076800000,110.5,120.06,107.71,112.97,16508.93631,2019-04-01 08:00:00
1554163200000,113.28,125.84,111.03,123.69,15379.30754,2019-04-02 08:00:00
1554249600000,123.5,139.1,118.38,123.43,26058.20443,2019-04-03 08:00:00
1554336000000,123.78,131.65,119.02,122.87,8434.43214,2019-04-04 08:00:00
1554422400000,122.87,134.24,122.87,132.78,5803.26085,2019-04-05 08:00:00
1554508800000,132.84,137.83,128.01,130.93,4302.73303,2019-04-06 08:00:00
1554595200000,130.55,135.33,130.11,135.11,4221.6208,2019-04-07 08:00:00
1554681600000,135.17,137.85,128.67,135.3,5806.88245,2019-04-08 08:00:00
1554768000000,135.2,135.52,128.84,131.4,3535.66865,2019-04-09 08:00:00
1554854400000,131.32,133.38,126.43,129.74,4500.68937,2019-04-10 08:00:00
1554940800000,129.73,129.84,113.2,122.3,7797.38187,2019-04-11 08:00:00
1555027200000,122.3,123.03,114.98,118.93,4715.41854,2019-04-12 08:00:00
1555113600000,118.72,119.84,117.11,119.1,1390.26356,2019-04-13 08:00:00
1555200000000,119.1,123.16,117.88,122.57,1796.90255,2019-04-14 08:00:00
1555286400000,122.57,123.78,115.04,118.56,2777.43757,2019-04-15 08:00:00
1555372800000,118.48,131.0,115.54,120.61,5110.50898,2019-04-16 08:00:00
1555459200000,120.5,122.33,118.44,120.08,2189.18509,2019-04-17 08:00:00
1555545600000,119.94,125.59,119.7,123.52,5542.19338,2019-04-18 08:00:00
1555632000000,123.54,123.82,119.45,122.11,3781.2912,2019-04-19 08:00:00
1555718400000,121.87,124.47,121.3,123.1,1741.75754,2019-04-20 08:00:00
1555804800000,123.27,123.72,117.22,121.19,3007.97153,2019-04-21 08:00:00
1555891200000,121.22,122.88,118.75,121.65,1540.87078,2019-04-22 08:00:00
1555977600000,122.15,125.38,117.05,117.05,1997.62099,2019-04-23 08:00:00
1556064000000,117.0,120.28,110.8,115.02,5968.04325,2019-04-24 08:00:00
1556150400000,115.45,118.0,106.91,108.89,4092.0347,2019-04-25 08:00:00
1556236800000,108.89,114.33,106.38,110.27,3136.99664,2019-04-26 08:00:00
1556323200000,110.27,111.43,108.76,110.01,1345.45349,2019-04-27 08:00:00
1556409600000,110.01,111.48,108.88,110.73,1248.18569,2019-04-28 08:00:00
1556496000000,110.72,111.5,106.77,107.72,3402.18252,2019-04-29 08:00:00
1556582400000,107.72,111.71,106.93,110.98,1939.30731,2019-04-30 08:00:00
1556668800000,111.04,119.41,110.98,116.47,3771.25114,2019-05-01 08:00:00
1556755200000,116.95,118.9,114.9,117.13,5429.53051,2019-05-02 08:00:00
1556841600000,116.41,121.57,115.65,120.71,5222.10447,2019-05-03 08:00:00
1556928000000,121.09,123.91,116.58,120.22,5075.30245,2019-05-04 08:00:00
1557014400000,120.22,120.83,117.83,118.63,1224.0613,2019-05-05 08:00:00
1557100800000,118.51,122.36,116.26,120.53,2218.44901,2019-05-06 08:00:00
1557187200000,120.93,123.29,116.58,117.11,2895.70941,2019-05-07 08:00:00
1557273600000,116.88,118.71,115.0,117.69,1182.87689,2019-05-08 08:00:00
1557360000000,117.6,118.81,110.26,112.3,3298.32922,2019-05-09 08:00:00
1557446400000,112.37,115.94,111.09,112.92,2560.82801,2019-05-10 08:00:00
1557532800000,112.92,126.3,111.77,122.83,7220.10121,2019-05-11 08:00:00
1557619200000,122.82,127.96,117.13,125.22,6405.02757,2019-05-12 08:00:00
1557705600000,125.22,136.38,124.23,130.51,9325.59123,2019-05-13 08:00:00
1557792000000,131.15,142.91,130.53,141.67,9125.49018,2019-05-14 08:00:00
1557878400000,141.67,155.46,140.77,154.14,9394.9463,2019-05-15 08:00:00
1557964800000,154.07,164.11,143.65,149.03,10560.85745,2019-05-16 08:00:00
1558051200000,149.03,150.06,126.97,139.49,11499.03441,2019-05-17 08:00:00
1558137600000,139.45,144.28,134.05,141.03,6740.10967,2019-05-18 08:00:00
1558224000000,140.54,176.74,140.24,172.14,13297.90897,2019-05-19 08:00:00
1558310400000,172.23,176.0,155.96,166.45,18171.7103,2019-05-20 08:00:00
1558396800000,166.39,168.99,159.03,165.71,11959.54869,2019-05-21 08:00:00
1558483200000,165.72,167.97,150.99,153.87,6338.88425,2019-05-22 08:00:00
1558569600000,153.87,156.14,145.61,154.06,7676.26041,2019-05-23 08:00:00
1558656000000,154.02,162.31,153.12,155.8,5761.6354,2019-05-24 08:00:00
1558742400000,155.8,160.19,153.02,156.02,2900.30815,2019-05-25 08:00:00
1558828800000,155.59,164.35,151.47,161.96,3384.98718,2019-05-26 08:00:00
1558915200000,161.67,169.86,160.95,165.79,7262.0323,2019-05-27 08:00:00
1559001600000,165.48,173.5,162.28,169.66,7023.78358,2019-05-28 08:00:00
1559088000000,169.17,175.15,160.44,168.27,5002.51712,2019-05-29 08:00:00
1559174400000,167.92,175.78,156.06,162.92,9088.32604,2019-05-30 08:00:00
1559260800000,163.0,166.36,157.01,165.99,4782.43585,2019-05-31 08:00:00
1559347200000,165.97,167.3,161.22,163.0,3160.6439,2019-06-01 08:00:00
1559433600000,163.0,167.76,161.8,165.09,3017.61798,2019-06-02 08:00:00
1559520000000,165.36,165.36,153.15,155.22,5019.09703,2019-06-03 08:00:00
1559606400000,155.12,160.34,130.0,143.83,8368.35424,2019-06-04 08:00:00
1559692800000,143.82,148.93,142.08,146.96,4328.75419,2019-06-05 08:00:00
1559779200000,146.65,149.22,138.36,143.18,4018.37758,2019-06-06 08:00:00
1559865600000,143.36,152.16,141.39,149.45,8526.29948,2019-06-07 08:00:00
1559952000000,148.45,150.01,142.63,144.94,1977.25395,2019-06-08 08:00:00
1560038400000,144.94,146.36,139.16,141.99,2899.99153,2019-06-09 08:00:00
1560124800000,141.68,151.33,140.23,150.17,7000.84822,2019-06-10 08:00:00
1560211200000,150.52,150.83,143.21,147.21,4293.71747,2019-06-11 08:00:00
1560297600000,147.21,158.1,146.02,155.83,3795.04067,2019-06-12 08:00:00
1560384000000,155.83,159.21,152.78,153.01,8330.87894,2019-06-13 08:00:00
1560470400000,153.4,155.62,149.1,153.72,4188.78863,2019-06-14 08:00:00
1560556800000,153.19,156.08,151.57,154.22,3520.28829,2019-06-15 08:00:00
1560643200000,154.22,160.74,153.73,155.81,5088.12129,2019-06-16 08:00:00
1560729600000,156.25,160.3,155.1,158.66,3584.33472,2019-06-17 08:00:00
1560816000000,158.73,166.53,154.2,158.45,10425.44394,2019-06-18 08:00:00
1560902400000,158.25,162.14,157.55,161.81,3588.14692,2019-06-19 08:00:00
1560988800000,161.81,162.68,157.65,161.75,3916.66476,2019-06-20 08:00:00
1561075200000,161.76,167.83,160.85,167.16,5450.81281,2019-06-21 08:00:00
1561161600000,166.83,180.58,164.35,176.9,10524.6524,2019-06-22 08:00:00
1561248000000,176.9,181.16,171.09,174.3,5491.41482,2019-06-23 08:00:00
1561334400000,174.3,179.83,171.5,176.33,4580.36162,2019-06-24 08:00:00
1561420800000,176.38,180.72,174.7,178.38,5141.08009,2019-06-25 08:00:00
1561507200000,178.66,189.54,165.15,175.41,13965.18603,2019-06-26 08:00:00
1561593600000,175.28,177.44,150.16,158.73,9148.71872,2019-06-27 08:00:00
1561680000000,158.05,171.28,155.69,170.83,4156.39921,2019-06-28 08:00:00
1561766400000,170.83,171.59,162.94,169.17,3664.2137,2019-06-29 08:00:00
1561852800000,169.17,171.54,154.0,157.31,4784.82595,2019-06-30 08:00:00
1561939200000,157.18,162.72,147.11,154.76,4960.25724,2019-07-01 08:00:00
1562025600000,155.23,156.03,145.92,151.98,6312.19634,2019-07-02 08:00:00
1562112000000,152.19,158.05,152.19,157.8,3075.4021,2019-07-03 08:00:00
1562198400000,157.45,161.89,153.87,155.26,4095.88431,2019-07-04 08:00:00
1562284800000,155.26,155.91,151.35,154.14,1806.75328,2019-07-05 08:00:00
1562371200000,154.2,157.92,153.17,154.35,2077.25097,2019-07-06 08:00:00
1562457600000,154.42,158.96,152.69,157.52,1989.45301,2019-07-07 08:00:00
1562544000000,157.52,159.62,155.77,158.78,3817.66417,2019-07-08 08:00:00
1562630400000,159.33,162.31,152.56,156.0,4318.3577,2019-07-09 08:00:00
1562716800000,156.46,157.78,142.88,150.66,3880.09517,2019-07-10 08:00:00
1562803200000,150.62,150.86,135.46,143.42,4280.22827,2019-07-11 08:00:00
1562889600000,143.36,148.72,141.16,143.01,3444.19223,2019-07-12 08:00:00
1562976000000,143.0,143.99,136.73,140.56,4405.24163,2019-07-13 08:00:00
1563062400000,140.41,140.98,122.11,123.01,4077.87356,2019-07-14 08:00:00
1563148800000,122.64,124.74,116.91,120.92,5634.42758,2019-07-15 08:00:00
1563235200000,120.65,123.92,98.62,99.62,8900.93703,2019-07-16 08:00:00
1563321600000,100.04,107.29,95.3,102.26,9741.40425,2019-07-17 08:00:00
1563408000000,102.13,111.79,99.04,109.98,11844.014,2019-07-18 08:00:00
1563494400000,110.02,113.7,106.52,112.35,5475.21229,2019-07-19 08:00:00
1563580800000,112.38,120.31,112.24,116.19,4421.81728,2019-07-20 08:00:00
1563667200000,116.1,119.25,115.55,118.32,2571.45455,2019-07-21 08:00:00
1563753600000,118.65,119.32,112.2,114.59,3839.333,2019-07-22 08:00:00
1563840000000,114.37,114.7,108.83,109.1,3679.03741,2019-07-23 08:00:00
1563926400000,109.21,111.44,106.82,109.82,2466.96338,2019-07-24 08:00:00
1564012800000,109.38,116.16,108.99,114.65,4319.9603,2019-07-25 08:00:00
1564099200000,114.82,115.48,111.74,115.13,2707.09692,2019-07-26 08:00:00
1564185600000,114.52,116.72,108.57,110.75,2887.35687,2019-07-27 08:00:00
1564272000000,110.48,112.14,102.76,107.86,2386.5062,2019-07-28 08:00:00
1564358400000,107.95,109.63,104.26,105.78,3695.04834,2019-07-29 08:00:00
1564444800000,105.57,107.74,103.86,104.83,2843.07719,2019-07-30 08:00:00
1564531200000,104.85,108.88,103.5,108.67,4724.74833,2019-07-31 08:00:00
1564617600000,108.76,109.05,104.72,106.54,2552.71605,2019-08-01 08:00:00
1564704000000,106.57,109.24,103.97,104.83,3768.54766,2019-08-02 08:00:00
1564790400000,104.89,108.05,104.89,106.58,2813.24026,2019-08-03 08:00:00
1564876800000,106.55,107.32,102.89,106.1,2818.19994,2019-08-04 08:00:00
1564963200000,106.1,112.65,106.1,110.28,5050.81911,2019-08-05 08:00:00
1565049600000,110.11,111.58,103.94,106.58,5539.98225,2019-08-06 08:00:00
1565136000000,106.53,110.82,105.57,107.38,3475.93505,2019-08-07 08:00:00
1565222400000,107.38,107.83,103.84,105.96,1817.40278,2019-08-08 08:00:00
1565308800000,105.95,105.95,102.61,103.52,2016.42595,2019-08-09 08:00:00
1565395200000,103.79,104.39,97.41,99.29,4229.50688,2019-08-10 08:00:00
1565481600000,98.99,108.48,98.98,106.53,7426.2346,2019-08-11 08:00:00
1565568000000,106.53,106.83,102.16,104.45,2555.35503,2019-08-12 08:00:00
1565654400000,104.41,107.86,100.65,101.42,7584.14107,2019-08-13 08:00:00
1565740800000,101.45,102.69,94.91,95.99,4283.65281,2019-08-14 08:00:00
1565827200000,96.05,97.41,92.88,94.75,2323.36057,2019-08-15 08:00:00
1565913600000,94.63,95.25,91.14,93.15,2778.14205,2019-08-16 08:00:00
1566000000000,93.08,93.47,90.66,91.63,2097.78295,2019-08-17 08:00:00
1566086400000,91.82,96.6,91.25,94.78,2757.71078,2019-08-18 08:00:00
1566172800000,94.56,97.5,93.8,97.14,2591.54043,2019-08-19 08:00:00
1566259200000,97.42,97.42,93.19,93.5,2734.06704,2019-08-20 08:00:00
1566345600000,93.49,93.68,87.11,90.16,4477.61215,2019-08-21 08:00:00
1566432000000,90.15,92.18,88.0,90.84,2229.25403,2019-08-22 08:00:00
1566518400000,90.77,96.42,90.01,93.55,4953.94222,2019-08-23 08:00:00
1566604800000,93.26,93.49,89.94,92.09,2090.94904,2019-08-24 08:00:00
1566691200000,92.36,93.3,90.61,91.26,1318.00067,2019-08-25 08:00:00
1566777600000,91.51,93.44,91.0,92.28,1985.26831,2019-08-26 08:00:00
1566864000000,91.96,92.27,89.95,90.72,2214.17127,2019-08-27 08:00:00
1566950400000,90.71,90.71,84.5,84.7,3206.0894,2019-08-28 08:00:00
1567036800000,84.65,84.65,77.8,79.78,3302.69419,2019-08-29 08:00:00
1567123200000,79.92,81.9,78.67,80.2,5551.50501,2019-08-30 08:00:00
1567209600000,80.37,82.47,78.2,79.86,6106.92451,2019-08-31 08:00:00
1567296000000,79.86,80.46,78.01,79.32,1488.86699,2019-09-01 08:00:00
1567382400000,79.36,83.2,79.26,81.24,5316.64326,2019-09-02 08:00:00
1567468800000,81.23,83.68,79.91,82.83,5065.77439,2019-09-03 08:00:00
1567555200000,82.79,82.8,79.9,80.9,3411.60925,2019-09-04 08:00:00
1567641600000,80.9,81.89,79.83,80.08,1890.57482,2019-09-05 08:00:00
1567728000000,80.08,82.93,77.49,80.02,6714.80608,2019-09-06 08:00:00
1567814400000,80.02,84.4,79.74,83.82,3793.68288,2019-09-07 08:00:00
1567900800000,83.82,87.63,83.77,87.62,4370.77341,2019-09-08 08:00:00
1567987200000,87.4,88.87,85.24,86.0,4149.83294,2019-09-09 08:00:00
1568073600000,86.38,87.0,82.26,83.11,4433.4645,2019-09-10 08:00:00
1568160000000,83.16,84.84,81.8,82.44,3784.33735,2019-09-11 08:00:00
1568246400000,82.75,98.77,81.33,85.25,16973.23985,2019-09-12 08:00:00
1568332800000,85.31,94.88,84.45,93.49,12887.20999,2019-09-13 08:00:00
1568419200000,93.49,95.39,90.17,91.26,11597.57228,2019-09-14 08:00:00
1568505600000,91.12,91.45,88.42,88.89,5463.70189,2019-09-15 08:00:00
1568592000000,88.89,94.24,87.87,92.49,13108.23512,2019-09-16 08:00:00
1568678400000,92.49,99.78,90.6,94.1,15073.75207,2019-09-17 08:00:00
1568764800000,94.1,99.23,94.09,97.8,13548.08284,2019-09-18 08:00:00
1568851200000,97.8,104.4,90.6,99.7,37130.16327,2019-09-19 08:00:00
1568937600000,99.7,100.07,95.28,96.73,9710.78459,2019-09-20 08:00:00
1569024000000,96.77,96.83,92.61,93.0,6863.75041,2019-09-21 08:00:00
1569110400000,92.94,93.9,90.6,90.64,5271.56057,2019-09-22 08:00:00
1569196800000,90.8,90.8,86.75,86.78,9200.1329,2019-09-23 08:00:00
1569283200000,86.78,88.04,66.92,71.79,17338.51537,2019-09-24 08:00:00
1569369600000,71.5,76.09,69.15,72.69,20954.93714,2019-09-25 08:00:00
1569456000000,72.71,73.38,65.57,68.7,15327.99257,2019-09-26 08:00:00
1569542400000,68.66,72.31,66.33,71.27,10977.74231,2019-09-27 08:00:00
1569628800000,71.25,72.13,69.86,70.78,7004.54679,2019-09-28 08:00:00
1569715200000,70.72,71.3,67.31,68.86,6482.92534,2019-09-29 08:00:00
1569801600000,68.87,71.96,66.54,70.94,9429.98548,2019-09-30 08:00:00
1569888000000,70.99,72.49,69.12,69.98,7984.00472,2019-10-01 08:00:00
1569974400000,69.98,70.7,68.92,70.51,4479.03519,2019-10-02 08:00:00
1570060800000,70.55,70.76,67.86,69.21,9449.17256,2019-10-03 08:00:00
1570147200000,69.22,70.08,68.15,69.45,5225.37803,2019-10-04 08:00:00
1570233600000,69.45,70.0,68.61,69.77,3839.3568,2019-10-05 08:00:00
1570320000000,69.83,70.87,67.85,69.31,8764.0491,2019-10-06 08:00:00
1570406400000,69.38,71.97,68.28,70.74,9907.79547,2019-10-07 08:00:00
1570492800000,70.74,74.0,70.08,70.68,24484.98862,2019-10-08 08:00:00
1570579200000,70.62,74.87,70.37,73.68,21821.63255,2019-10-09 08:00:00
1570665600000,73.63,74.43,70.51,72.6,11351.68535,2019-10-10 08:00:00
1570752000000,72.57,73.69,69.31,69.45,16142.9208,2019-10-11 08:00:00
1570838400000,69.44,73.33,69.4,70.61,7468.48332,2019-10-12 08:00:00
1570924800000,70.56,71.88,70.16,70.41,3978.06632,2019-10-13 08:00:00
1571011200000,70.34,71.61,70.0,71.15,6828.36125,2019-10-14 08:00:00
1571097600000,71.17,73.61,70.57,71.38,18073.41489,2019-10-15 08:00:00
1571184000000,71.31,71.64,66.83,68.04,16726.26774,2019-10-16 08:00:00
1571270400000,68.02,70.23,67.17,68.88,5750.17373,2019-10-17 08:00:00
1571356800000,68.93,69.11,66.81,67.95,6833.32002,2019-10-18 08:00:00
1571443200000,67.92,68.76,67.09,67.38,5741.77939,2019-10-19 08:00:00
1571529600000,67.39,69.92,66.9,69.16,4281.89858,2019-10-20 08:00:00
1571616000000,69.16,69.77,67.8,68.55,9223.43343,2019-10-21 08:00:00
1571702400000,68.51,69.46,58.0,67.21,13825.58113,2019-10-22 08:00:00
1571788800000,67.2,67.3,61.42,62.72,11429.55692,2019-10-23 08:00:00
1571875200000,62.72,63.08,61.2,62.31,8947.26468,2019-10-24 08:00:00
1571961600000,62.35,70.64,62.29,70.31,20621.81451,2019-10-25 08:00:00
1572048000000,70.31,74.42,67.32,70.45,38196.33697,2019-10-26 08:00:00
1572134400000,70.51,74.16,69.02,71.85,19709.1618,2019-10-27 08:00:00
1572220800000,71.84,76.73,71.59,71.62,21112.08301,2019-10-28 08:00:00
1572307200000,71.62,76.4,71.29,72.98,20480.55632,2019-10-29 08:00:00
1572393600000,72.98,74.7,71.04,72.05,16050.694,2019-10-30 08:00:00
1572480000000,72.09,72.83,69.76,71.47,8970.19167,2019-10-31 08:00:00
1572566400000,71.41,72.14,70.17,71.81,7899.56496,2019-11-01 08:00:00
1572652800000,71.85,72.57,71.4,72.12,5768.61729,2019-11-02 08:00:00
1572739200000,72.14,72.72,70.32,71.16,6769.42396,2019-11-03 08:00:00
1572825600000,71.17,73.66,70.8,72.69,14046.87916,2019-11-04 08:00:00
1572912000000,72.69,74.71,71.46,74.34,13298.63802,2019-11-05 08:00:00
1572998400000,74.33,74.81,72.83,74.09,13609.30242,2019-11-06 08:00:00
1573084800000,74.1,74.57,71.38,72.18,11113.14006,2019-11-07 08:00:00
1573171200000,72.18,72.65,67.82,69.32,10119.21429,2019-11-08 08:00:00
1573257600000,69.29,70.43,68.98,69.58,9182.00515,2019-11-09 08:00:00
1573344000000,69.59,72.09,69.16,71.41,16709.06206,2019-11-10 08:00:00
1573430400000,71.42,72.52,69.35,70.15,13132.63725,2019-11-11 08:00:00
1573516800000,70.15,70.73,68.81,70.21,10428.45522,2019-11-12 08:00:00
1573603200000,70.26,70.77,69.51,69.72,8491.11384,2019-11-13 08:00:00
1573689600000,69.79,69.89,68.22,68.75,4886.44815,2019-11-14 08:00:00
1573776000000,68.75,69.68,66.51,68.02,9922.54089,2019-11-15 08:00:00
1573862400000,68.03,68.18,67.28,67.91,4272.05814,2019-11-16 08:00:00
1573948800000,67.92,68.35,67.05,67.67,5563.95355,2019-11-17 08:00:00
1574035200000,67.67,67.79,63.29,64.24,11567.1045,2019-11-18 08:00:00
1574121600000,64.24,65.68,62.87,65.24,11141.031,2019-11-19 08:00:00
1574208000000,65.25,65.72,63.1,63.56,17149.8829,2019-11-20 08:00:00
1574294400000,63.56,64.43,59.33,60.35,17722.00945,2019-11-21 08:00:00
1574380800000,60.37,61.01,53.14,55.08,40360.30175,2019-11-22 08:00:00
1574467200000,55.07,56.81,53.53,54.43,34668.35019,2019-11-23 08:00:00
1574553600000,54.44,54.67,50.52,50.89,27388.49046,2019-11-24 08:00:00
1574640000000,50.92,53.77,47.7,49.78,39885.85066,2019-11-25 08:00:00
1574726400000,49.78,51.02,49.5,50.18,32722.61605,2019-11-26 08:00:00
1574812800000,50.18,52.67,47.99,50.41,42070.06529,2019-11-27 08:00:00
1574899200000,50.41,55.03,49.11,52.28,69738.70609,2019-11-28 08:00:00
1574985600000,52.29,59.29,52.19,56.98,46877.83143,2019-11-29 08:00:00
1575072000000,57.03,58.01,54.45,54.99,21048.19222,2019-11-30 08:00:00
1575158400000,54.99,55.03,52.22,53.08,18466.04887,2019-12-01 08:00:00
1575244800000,53.09,53.77,51.45,51.6,14665.77057,2019-12-02 08:00:00
1575331200000,51.62,52.16,50.67,51.29,16138.59844,2019-12-03 08:00:00
1575417600000,51.31,53.05,49.37,50.22,29195.62885,2019-12-04 08:00:00
1575504000000,50.18,51.48,49.27,49.96,23162.22338,2019-12-05 08:00:00
1575590400000,49.95,52.93,49.7,52.5,29135.22407,2019-12-06 08:00:00
1575676800000,52.5,53.44,51.45,52.39,31395.13411,2019-12-07 08:00:00
1575763200000,52.38,52.49,51.53,51.77,11673.831,2019-12-08 08:00:00
1575849600000,51.84,53.09,50.62,51.16,32800.27519,2019-12-09 08:00:00
1575936000000,51.12,51.75,49.27,49.89,16393.71929,2019-12-10 08:00:00
1576022400000,49.91,50.77,49.22,49.67,18238.49826,2019-12-11 08:00:00
1576108800000,49.71,50.6,48.44,49.84,15200.48761,2019-12-12 08:00:00
1576195200000,49.82,50.87,49.7,50.69,13086.45471,2019-12-13 08:00:00
1576281600000,50.7,51.25,49.0,49.52,12601.11395,2019-12-14 08:00:00
1576368000000,49.52,51.22,48.93,50.8,11770.82641,2019-12-15 08:00:00
1576454400000,50.77,50.83,41.81,45.97,46469.46264,2019-12-16 08:00:00
1576540800000,45.96,46.11,40.34,41.17,61137.65927,2019-12-17 08:00:00
1576627200000,41.24,45.63,39.98,44.47,45199.91783,2019-12-18 08:00:00
1576713600000,44.54,44.88,42.12,42.76,25950.57751,2019-12-19 08:00:00
1576800000000,42.76,43.59,42.1,43.25,19435.14064,2019-12-20 08:00:00
1576886400000,43.23,43.31,42.42,42.64,7220.14285,2019-12-21 08:00:00
1576972800000,42.6,44.3,42.46,44.16,15264.76216,2019-12-22 08:00:00
1577059200000,44.22,44.83,42.5,42.91,18325.14118,2019-12-23 08:00:00
1577145600000,42.89,42.95,41.32,41.64,30790.00803,2019-12-24 08:00:00
1577232000000,41.6,41.74,40.18,40.74,28790.11606,2019-12-25 08:00:00
1577318400000,40.72,40.96,38.2,39.89,95998.38571,2019-12-26 08:00:00
1577404800000,39.89,40.39,38.27,39.63,38302.59619,2019-12-27 08:00:00
1577491200000,39.6,42.92,39.46,41.78,64842.71719,2019-12-28 08:00:00
1577577600000,41.79,45.02,41.25,44.54,75666.83447,2019-12-29 08:00:00
1577664000000,44.56,44.67,42.07,42.26,30253.93836,2019-12-30 08:00:00
1577750400000,42.25,42.77,41.02,41.16,22137.53319,2019-12-31 08:00:00
1577836800000,41.17,42.71,40.92,41.84,15016.01814,2020-01-01 08:00:00
1577923200000,41.82,41.82,39.93,40.04,18821.67698,2020-01-02 08:00:00
1578009600000,40.02,43.99,39.94,43.92,37446.3371,2020-01-03 08:00:00
1578096000000,43.92,48.0,43.05,46.19,318745.74382,2020-01-04 08:00:00
1578182400000,46.18,53.28,46.17,51.17,237688.33038,2020-01-05 08:00:00
1578268800000,51.16,57.64,50.74,56.57,218402.53834,2020-01-06 08:00:00
1578355200000,56.56,57.6,53.4,54.62,131285.58058,2020-01-07 08:00:00
1578441600000,54.63,57.0,51.28,52.42,80441.56897,2020-01-08 08:00:00
1578528000000,52.43,53.2,49.88,50.54,58151.44585,2020-01-09 08:00:00
1578614400000,50.52,56.89,49.75,56.88,141518.35184,2020-01-10 08:00:00
1578700800000,56.84,67.85,55.74,63.46,288575.83841,2020-01-11 08:00:00
1578787200000,63.43,68.1,62.12,66.19,221143.40759,2020-01-12 08:00:00
1578873600000,66.22,71.2,63.67,69.43,155549.1288,2020-01-13 08:00:00
1578960000000,69.44,89.93,69.32,89.28,576172.27797,2020-01-14 08:00:00
1579046400000,89.28,150.0,88.09,133.6,942507.16816,2020-01-15 08:00:00
1579132800000,133.79,134.75,112.58,127.45,532642.16817,2020-01-16 08:00:00
1579219200000,127.46,128.0,109.0,113.04,321461.42979,2020-01-17 08:00:00
1579305600000,113.23,116.5,95.0,101.15,472538.86204,2020-01-18 08:00:00
1579392000000,101.15,109.26,91.84,104.92,325639.51621,2020-01-19 08:00:00
1579478400000,104.95,115.66,99.3,109.91,282175.47118,2020-01-20 08:00:00
1579564800000,109.91,114.38,104.67,110.5,200347.1881,2020-01-21 08:00:00
1579651200000,110.48,113.0,106.69,107.8,118156.00877,2020-01-22 08:00:00
1579737600000,107.79,108.07,98.2,102.72,139568.00361,2020-01-23 08:00:00
1579824000000,102.72,104.0,93.42,100.11,168568.21366,2020-01-24 08:00:00
1579910400000,100.22,104.0,97.35,101.31,77539.54621,2020-01-25 08:00:00
1579996800000,101.31,112.75,99.74,111.01,243277.33812,2020-01-26 08:00:00
1580083200000,111.09,119.65,111.09,112.78,266810.90862,2020-01-27 08:00:00
1580169600000,112.73,117.8,111.05,115.91,175783.486,2020-01-28 08:00:00
1580256000000,115.75,128.7,114.82,121.97,274384.65047,2020-01-29 08:00:00
1580342400000,121.84,125.35,117.68,121.9,196208.67566,2020-01-30 08:00:00
1580428800000,121.88,124.5,112.84,115.85,142316.15963,2020-01-31 08:00:00
1580515200000,115.96,119.87,114.65,116.7,82998.74592,2020-02-01 08:00:00
1580601600000,116.71,117.43,112.51,114.29,81464.22251,2020-02-02 08:00:00
1580688000000,114.28,117.34,113.7,115.34,76529.20885,2020-02-03 08:00:00
1580774400000,115.31,115.7,108.4,110.87,86540.26073,2020-02-04 08:00:00
1580860800000,110.82,124.67,109.75,122.98,169805.66859,2020-02-05 08:00:00
1580947200000,122.86,124.6,117.61,120.32,112592.22637,2020-02-06 08:00:00
1581033600000,120.23,122.86,117.61,118.68,75647.50564,2020-02-07 08:00:00
1581120000000,118.57,131.68,113.0,126.29,220745.16462,2020-02-08 08:00:00
1581206400000,126.26,130.53,123.25,128.51,88598.01651,2020-02-09 08:00:00
1581292800000,128.58,128.73,122.53,127.58,89108.2619,2020-02-10 08:00:00
1581379200000,127.58,134.02,123.83,129.2,99561.39105,2020-02-11 08:00:00
1581465600000,129.25,137.0,128.3,133.53,121111.05759,2020-02-12 08:00:00
1581552000000,133.52,137.87,127.4,131.18,124426.26497,2020-02-13 08:00:00
1581638400000,131.09,134.48,128.15,133.34,60645.63298,2020-02-14 08:00:00
1581724800000,133.36,133.36,115.79,120.73,88911.83036,2020-02-15 08:00:00
1581811200000,120.73,123.54,100.94,110.73,143417.65517,2020-02-16 08:00:00
1581897600000,110.61,116.43,102.0,114.66,149796.32802,2020-02-17 08:00:00
1581984000000,114.63,117.47,107.01,115.56,97913.98228,2020-02-18 08:00:00
1582070400000,115.53,115.81,104.36,104.87,82092.62178,2020-02-19 08:00:00
1582156800000,104.78,107.25,98.89,104.82,99713.8802,2020-02-20 08:00:00
1582243200000,104.76,110.17,102.89,107.39,87336.87694,2020-02-21 08:00:00
1582329600000,107.51,109.36,102.75,103.79,82172.02606,2020-02-22 08:00:00
1582416000000,103.75,109.29,103.4,108.09,60858.17766,2020-02-23 08:00:00
1582502400000,108.05,108.93,99.55,103.41,70242.87157,2020-02-24 08:00:00
1582588800000,103.4,103.56,94.51,95.52,92335.28307,2020-02-25 08:00:00
1582675200000,95.52,96.68,79.08,84.29,157030.83445,2020-02-26 08:00:00
1582761600000,84.33,94.2,79.73,89.88,159594.60259,2020-02-27 08:00:00
1582848000000,89.88,92.87,83.03,88.09,152053.62302,2020-02-28 08:00:00
1582934400000,88.02,90.38,85.03,85.35,62442.92872,2020-02-29 08:00:00
1583020800000,85.24,89.98,83.02,84.59,74133.24342,2020-03-01 08:00:00
