时间戳,开盘价,最高价,最低价,收盘价,成交量,time
1597968000000,0.5397,0.5397,0.401,0.4314,2884153.28,2020-08-21 08:00:00
1598054400000,0.4317,0.4987,0.412,0.4712,4198278.44,2020-08-22 08:00:00
1598140800000,0.469,0.494,0.4523,0.4821,10755011.03,2020-08-23 08:00:00
1598227200000,0.4821,0.5334,0.4792,0.5315,2243774.75,2020-08-24 08:00:00
1598313600000,0.5323,0.5324,0.4478,0.4619,2608675.14,2020-08-25 08:00:00
1598400000000,0.4619,0.4983,0.4603,0.498,1831323.23,2020-08-26 08:00:00
1598486400000,0.4983,0.5182,0.4701,0.5046,3018123.53,2020-08-27 08:00:00
1598572800000,0.5033,0.57,0.5017,0.5662,3694034.11,2020-08-28 08:00:00
1598659200000,0.5662,0.5691,0.5165,0.538,2172028.16,2020-08-29 08:00:00
1598745600000,0.538,0.563,0.5222,0.5326,2697793.49,2020-08-30 08:00:00
1598832000000,0.5333,0.535,0.5078,0.5097,2704706.1,2020-08-31 08:00:00
1598918400000,0.5105,0.5106,0.4745,0.4808,3953475.68,2020-09-01 08:00:00
1599004800000,0.4806,0.4814,0.4185,0.4428,3695631.01,2020-09-02 08:00:00
1599091200000,0.4428,0.45,0.37,0.3778,4072613.69,2020-09-03 08:00:00
1599177600000,0.3748,0.3813,0.3598,0.3685,3338968.01,2020-09-04 08:00:00
1599264000000,0.3689,0.3777,0.3183,0.3264,2996620.05,2020-09-05 08:00:00
1599350400000,0.3261,0.3363,0.3104,0.3325,3122558.17,2020-09-06 08:00:00
1599436800000,0.3325,0.3378,0.3071,0.3257,2699267.69,2020-09-07 08:00:00
1599523200000,0.3258,0.3287,0.3078,0.3165,2027110.78,2020-09-08 08:00:00
1599609600000,0.3162,0.3291,0.3084,0.3167,1831995.91,2020-09-09 08:00:00
1599696000000,0.3167,0.3868,0.3163,0.3498,4329407.69,2020-09-10 08:00:00
1599782400000,0.3497,0.357,0.3141,0.3384,4030025.95,2020-09-11 08:00:00
1599868800000,0.3383,0.3391,0.318,0.3294,5214097.92,2020-09-12 08:00:00
1599955200000,0.3291,0.3483,0.3001,0.3088,3657468.6,2020-09-13 08:00:00
1600041600000,0.3087,0.3247,0.3061,0.3194,1786079.78,2020-09-14 08:00:00
1600128000000,0.3193,0.355,0.3053,0.335,6603185.34,2020-09-15 08:00:00
1600214400000,0.3345,0.3612,0.3183,0.3206,6922022.93,2020-09-16 08:00:00
1600300800000,0.3202,0.3309,0.31,0.3119,4116296.53,2020-09-17 08:00:00
1600387200000,0.3116,0.3307,0.3089,0.3196,4156463.87,2020-09-18 08:00:00
1600473600000,0.3196,0.3226,0.3058,0.3179,1752924.5,2020-09-19 08:00:00
1600560000000,0.3175,0.325,0.3028,0.3094,1619967.79,2020-09-20 08:00:00
1600646400000,0.3093,0.3161,0.288,0.2884,2278558.04,2020-09-21 08:00:00
1600732800000,0.2891,0.3041,0.2881,0.3003,1095021.61,2020-09-22 08:00:00
1600819200000,0.3005,0.3038,0.2899,0.2909,640287.05,2020-09-23 08:00:00
1600905600000,0.2909,0.3036,0.2879,0.3029,1367873.82,2020-09-24 08:00:00
1600992000000,0.3034,0.3411,0.2898,0.324,4969756.62,2020-09-25 08:00:00
1601078400000,0.324,0.33,0.31,0.3154,1556314.86,2020-09-26 08:00:00
1601164800000,0.3148,0.3184,0.3093,0.3133,789126.33,2020-09-27 08:00:00
1601251200000,0.3134,0.3499,0.3134,0.3223,2509797.04,2020-09-28 08:00:00
1601337600000,0.3221,0.3579,0.3218,0.3344,3732916.57,2020-09-29 08:00:00
1601424000000,0.3347,0.3427,0.327,0.3348,1845947.92,2020-09-30 08:00:00
1601510400000,0.3346,0.3402,0.3098,0.3174,1894328.22,2020-10-01 08:00:00
1601596800000,0.3174,0.3395,0.2894,0.3289,3217498.12,2020-10-02 08:00:00
1601683200000,0.3288,0.3324,0.3083,0.3101,2381038.29,2020-10-03 08:00:00
1601769600000,0.31,0.3111,0.2997,0.3013,644186.76,2020-10-04 08:00:00
1601856000000,0.301,0.3288,0.3002,0.3107,2472714.84,2020-10-05 08:00:00
1601942400000,0.3107,0.3208,0.2911,0.2941,1394959.67,2020-10-06 08:00:00
1602028800000,0.294,0.3045,0.287,0.304,752055.15,2020-10-07 08:00:00
1602115200000,0.3041,0.305,0.2929,0.301,926544.36,2020-10-08 08:00:00
1602201600000,0.301,0.3193,0.301,0.3183,1188578.23,2020-10-09 08:00:00
1602288000000,0.3184,0.3206,0.3,0.3082,1966877.33,2020-10-10 08:00:00
1602374400000,0.3081,0.338,0.3024,0.322,2032821.5,2020-10-11 08:00:00
1602460800000,0.322,0.3331,0.3114,0.3274,1291992.77,2020-10-12 08:00:00
1602547200000,0.3274,0.3395,0.3114,0.3171,1348979.58,2020-10-13 08:00:00
1602633600000,0.317,0.3358,0.3166,0.3201,2236569.81,2020-10-14 08:00:00
1602720000000,0.3201,0.3286,0.316,0.3249,1271434.55,2020-10-15 08:00:00
1602806400000,0.3249,0.3255,0.3074,0.319,1259728.41,2020-10-16 08:00:00
1602892800000,0.3187,0.3187,0.314,0.3178,397370.78,2020-10-17 08:00:00
1602979200000,0.3174,0.3191,0.3116,0.3133,306103.84,2020-10-18 08:00:00
1603065600000,0.3133,0.3305,0.3092,0.3206,1915930.79,2020-10-19 08:00:00
1603152000000,0.3205,0.3207,0.3072,0.3094,968751.85,2020-10-20 08:00:00
1603238400000,0.3094,0.3191,0.3074,0.3127,679283.88,2020-10-21 08:00:00
1603324800000,0.3128,0.3179,0.3104,0.3151,645897.3,2020-10-22 08:00:00
1603411200000,0.315,0.33,0.3112,0.3163,2117258.24,2020-10-23 08:00:00
1603497600000,0.3163,0.3212,0.3097,0.3118,777736.2,2020-10-24 08:00:00
1603584000000,0.3115,0.3131,0.3059,0.3081,434541.7,2020-10-25 08:00:00
1603670400000,0.3076,0.3206,0.2997,0.3047,1213067.17,2020-10-26 08:00:00
1603756800000,0.3044,0.3205,0.3036,0.31,1476239.72,2020-10-27 08:00:00
1603843200000,0.31,0.321,0.304,0.3089,2925330.02,2020-10-28 08:00:00
1603929600000,0.3089,0.3122,0.2999,0.3015,676085.17,2020-10-29 08:00:00
1604016000000,0.3014,0.31,0.2996,0.3042,1104291.46,2020-10-30 08:00:00
1604102400000,0.3037,0.3105,0.3027,0.3032,562474.79,2020-10-31 08:00:00
1604188800000,0.3031,0.3043,0.298,0.3003,758515.79,2020-11-01 08:00:00
1604275200000,0.3005,0.3025,0.2848,0.2866,1667622.87,2020-11-02 08:00:00
1604361600000,0.2865,0.2913,0.2733,0.2906,1497226.78,2020-11-03 08:00:00
1604448000000,0.2907,0.2913,0.2786,0.2846,640882.18,2020-11-04 08:00:00
1604534400000,0.2849,0.295,0.2806,0.2949,823299.06,2020-11-05 08:00:00
1604620800000,0.2953,0.308,0.294,0.3063,1347519.31,2020-11-06 08:00:00
1604707200000,0.3063,0.3133,0.2899,0.2912,2031776.21,2020-11-07 08:00:00
1604793600000,0.2912,0.3081,0.291,0.3036,869000.14,2020-11-08 08:00:00
1604880000000,0.3035,0.3062,0.2962,0.2978,1076793.68,2020-11-09 08:00:00
1604966400000,0.2976,0.3114,0.2935,0.3086,1570244.75,2020-11-10 08:00:00
1605052800000,0.3088,0.336,0.3085,0.3202,4945725.94,2020-11-11 08:00:00
1605139200000,0.3207,0.3275,0.3079,0.3173,5465476.04,2020-11-12 08:00:00
1605225600000,0.3172,0.3285,0.3145,0.3193,2070467.38,2020-11-13 08:00:00
1605312000000,0.3193,0.3203,0.3033,0.3053,1851722.89,2020-11-14 08:00:00
1605398400000,0.3053,0.3124,0.2944,0.3078,3450601.75,2020-11-15 08:00:00
1605484800000,0.3077,0.3182,0.2923,0.3125,5105917.56,2020-11-16 08:00:00
1605571200000,0.313,0.3293,0.3088,0.3123,2647222.05,2020-11-17 08:00:00
1605657600000,0.312,0.3234,0.3052,0.3163,4152526.05,2020-11-18 08:00:00
1605744000000,0.3161,0.3307,0.3133,0.3237,3786258.57,2020-11-19 08:00:00
1605830400000,0.3238,0.36,0.3231,0.3436,4559266.31,2020-11-20 08:00:00
1605916800000,0.3435,0.3522,0.3371,0.3477,2667210.54,2020-11-21 08:00:00
1606003200000,0.3477,0.38,0.3361,0.3492,6937175.59,2020-11-22 08:00:00
1606089600000,0.3492,0.4036,0.3426,0.3795,10681925.8,2020-11-23 08:00:00
1606176000000,0.3795,0.4261,0.3706,0.4131,10134787.92,2020-11-24 08:00:00
1606262400000,0.4131,0.4329,0.3911,0.4063,8117559.62,2020-11-25 08:00:00
1606348800000,0.4063,0.4073,0.3382,0.3489,6832997.16,2020-11-26 08:00:00
1606435200000,0.349,0.4077,0.3479,0.3832,5505333.95,2020-11-27 08:00:00
1606521600000,0.3834,0.3909,0.3767,0.3851,1133937.25,2020-11-28 08:00:00
1606608000000,0.3848,0.3853,0.3747,0.3807,1264232.72,2020-11-29 08:00:00
1606694400000,0.3802,0.4246,0.3802,0.3998,8769699.59,2020-11-30 08:00:00
1606780800000,0.3999,0.4296,0.3807,0.3887,7714730.05,2020-12-01 08:00:00
1606867200000,0.3883,0.41,0.3811,0.409,4298623.76,2020-12-02 08:00:00
1606953600000,0.4088,0.5031,0.4088,0.5027,18222642.35,2020-12-03 08:00:00
1607040000000,0.5027,0.5105,0.4493,0.4505,15767219.08,2020-12-04 08:00:00
1607126400000,0.4501,0.513,0.446,0.5103,10326197.17,2020-12-05 08:00:00
1607212800000,0.5094,0.5105,0.4837,0.5018,4381363.39,2020-12-06 08:00:00
1607299200000,0.5019,0.5166,0.4901,0.5078,4618352.27,2020-12-07 08:00:00
1607385600000,0.5078,0.5313,0.4662,0.4726,8031214.07,2020-12-08 08:00:00
1607472000000,0.4724,0.5223,0.4646,0.4914,7825525.51,2020-12-09 08:00:00
1607558400000,0.492,0.5013,0.47,0.4751,3995254.52,2020-12-10 08:00:00
1607644800000,0.4753,0.4887,0.4553,0.464,4646634.89,2020-12-11 08:00:00
1607731200000,0.4638,0.489,0.4615,0.4824,2323522.99,2020-12-12 08:00:00
1607817600000,0.4826,0.495,0.4746,0.4803,2241273.48,2020-12-13 08:00:00
1607904000000,0.4807,0.4817,0.4691,0.4728,2099309.1,2020-12-14 08:00:00
1607990400000,0.4726,0.4796,0.4666,0.4796,1253793.53,2020-12-15 08:00:00
1608076800000,0.4796,0.5342,0.4787,0.5054,9022569.18,2020-12-16 08:00:00
1608163200000,0.505,0.5355,0.4713,0.484,9729016.77,2020-12-17 08:00:00
1608249600000,0.4841,0.5368,0.4789,0.5326,7392548.64,2020-12-18 08:00:00
1608336000000,0.5322,0.5446,0.5244,0.5378,2951208.22,2020-12-19 08:00:00
1608422400000,0.5378,0.5378,0.4785,0.4888,6517073.45,2020-12-20 08:00:00
1608508800000,0.4889,0.5202,0.4467,0.4679,9520434.75,2020-12-21 08:00:00
1608595200000,0.4675,0.5092,0.4611,0.5087,6444602.44,2020-12-22 08:00:00
1608681600000,0.5087,0.5136,0.4516,0.4595,5011117.86,2020-12-23 08:00:00
1608768000000,0.4595,0.5366,0.45,0.5186,14694100.81,2020-12-24 08:00:00
1608854400000,0.5186,0.564,0.5134,0.5387,5323966.38,2020-12-25 08:00:00
1608940800000,0.5385,0.5739,0.5378,0.5413,5939375.85,2020-12-26 08:00:00
1609027200000,0.5414,0.5705,0.5244,0.5518,9430101.23,2020-12-27 08:00:00
1609113600000,0.5518,0.6545,0.547,0.6195,15349877.8,2020-12-28 08:00:00
1609200000000,0.6197,0.7,0.6054,0.648,14580067.93,2020-12-29 08:00:00
1609286400000,0.6481,0.709,0.6419,0.6675,10848092.77,2020-12-30 08:00:00
1609372800000,0.6675,0.6898,0.6268,0.654,5728195.99,2020-12-31 08:00:00
1609459200000,0.6539,0.6737,0.6298,0.648,4478724.25,2021-01-01 08:00:00
1609545600000,0.6477,0.6478,0.615,0.6299,4138788.46,2021-01-02 08:00:00
1609632000000,0.6302,0.6784,0.6245,0.6583,10490641.11,2021-01-03 08:00:00
1609718400000,0.6586,0.7221,0.6294,0.6672,16107163.9,2021-01-04 08:00:00
1609804800000,0.6682,0.7185,0.6454,0.7143,12962229.05,2021-01-05 08:00:00
1609891200000,0.7144,0.7216,0.6986,0.7135,5367868.4,2021-01-06 08:00:00
1609977600000,0.7135,0.9565,0.7075,0.8572,25856425.52,2021-01-07 08:00:00
1610064000000,0.8572,0.897,0.825,0.8479,11787310.07,2021-01-08 08:00:00
1610150400000,0.8484,0.85,0.798,0.8137,5982533.56,2021-01-09 08:00:00
1610236800000,0.8136,0.8871,0.8108,0.8435,11112482.9,2021-01-10 08:00:00
1610323200000,0.8436,0.8446,0.6974,0.7371,16849272.25,2021-01-11 08:00:00
1610409600000,0.7374,0.8393,0.7123,0.7481,12796741.25,2021-01-12 08:00:00
1610496000000,0.7472,0.8483,0.7218,0.8213,10642760.25,2021-01-13 08:00:00
1610582400000,0.8213,0.9038,0.8042,0.8326,12660847.46,2021-01-14 08:00:00
1610668800000,0.8332,0.8537,0.757,0.792,7596047.54,2021-01-15 08:00:00
1610755200000,0.7922,0.8142,0.7561,0.7605,5165627.88,2021-01-16 08:00:00
1610841600000,0.7594,0.8293,0.7476,0.8074,9156754.41,2021-01-17 08:00:00
1610928000000,0.8075,0.8205,0.7887,0.801,4110835.89,2021-01-18 08:00:00
1611014400000,0.8009,1.0031,0.7925,0.9102,23354170.04,2021-01-19 08:00:00
1611100800000,0.9113,0.9401,0.8663,0.9033,8122580.75,2021-01-20 08:00:00
1611187200000,0.9041,0.9061,0.7929,0.7933,6480109.86,2021-01-21 08:00:00
1611273600000,0.7941,0.8635,0.7702,0.8122,8413795.22,2021-01-22 08:00:00
1611360000000,0.8121,0.9025,0.8047,0.9023,6505711.09,2021-01-23 08:00:00
1611446400000,0.9025,0.9235,0.8569,0.9076,8293572.38,2021-01-24 08:00:00
1611532800000,0.9076,0.942,0.8682,0.8697,7606952.61,2021-01-25 08:00:00
1611619200000,0.8699,1.37,0.8651,1.264,80404308.92,2021-01-26 08:00:00
1611705600000,1.2647,1.295,1.1066,1.1204,38276533.93,2021-01-27 08:00:00
1611792000000,1.1206,1.585,1.1087,1.4528,60659454.69,2021-01-28 08:00:00
1611878400000,1.4525,1.71,1.447,1.4736,39120384.66,2021-01-29 08:00:00
1611964800000,1.4742,1.5797,1.3993,1.4347,21660315.62,2021-01-30 08:00:00
1612051200000,1.4346,1.54,1.3676,1.458,25029885.1,2021-01-31 08:00:00
1612137600000,1.4578,1.94,1.416,1.7999,38334820.93,2021-02-01 08:00:00
1612224000000,1.7999,2.3569,1.7988,2.3569,38910424.65,2021-02-02 08:00:00
1612310400000,2.3555,2.5,2.01,2.1114,41685641.82,2021-02-03 08:00:00
1612396800000,2.1105,2.8745,1.9827,2.6665,43438171.57,2021-02-04 08:00:00
1612483200000,2.668,3.0302,2.6545,2.879,20501508.34,2021-02-05 08:00:00
1612569600000,2.879,2.9813,2.5333,2.6928,12746214.83,2021-02-06 08:00:00
1612656000000,2.6925,3.15,2.469,3.082,22438890.1,2021-02-07 08:00:00
1612742400000,3.082,6.2,3.061,5.7743,58737936.39,2021-02-08 08:00:00
1612828800000,5.767,8.4448,4.8326,6.4663,66425086.13,2021-02-09 08:00:00
1612915200000,6.464,7.0,5.7,6.0925,25227853.05,2021-02-10 08:00:00
1613001600000,6.0918,6.5184,5.4198,5.4899,17811151.59,2021-02-11 08:00:00
1613088000000,5.4955,6.1636,5.4,5.733,20251126.82,2021-02-12 08:00:00
1613174400000,5.7303,5.9998,5.3893,5.5986,11026456.78,2021-02-13 08:00:00
1613260800000,5.5952,6.1803,5.3282,5.6367,13331261.42,2021-02-14 08:00:00
1613347200000,5.6375,6.1,4.96,5.4548,17564032.05,2021-02-15 08:00:00
1613433600000,5.4535,6.75,5.2795,6.5204,24070491.98,2021-02-16 08:00:00
1613520000000,6.5223,7.48,5.8103,7.2723,28283777.77,2021-02-17 08:00:00
1613606400000,7.2793,7.5358,6.4,6.6966,14068865.49,2021-02-18 08:00:00
1613692800000,6.6939,6.9,6.1556,6.3101,10846138.23,2021-02-19 08:00:00
1613779200000,6.3101,6.7501,5.6832,5.9411,10080940.46,2021-02-20 08:00:00
1613865600000,5.9463,6.3666,5.7989,6.1207,7781188.87,2021-02-21 08:00:00
1613952000000,6.1206,8.47,5.9477,7.0715,38768546.54,2021-02-22 08:00:00
1614038400000,7.0791,7.15,5.435,6.7359,28169294.44,2021-02-23 08:00:00
1614124800000,6.727,7.6879,6.4006,6.6649,15613671.49,2021-02-24 08:00:00
1614211200000,6.6649,7.2164,5.9402,5.9804,11918826.58,2021-02-25 08:00:00
1614297600000,5.9888,6.4148,5.5662,5.8955,7976815.23,2021-02-26 08:00:00
1614384000000,5.8881,6.3689,5.68,5.9,5581206.37,2021-02-27 08:00:00
1614470400000,5.9083,6.0082,4.9765,5.3531,7021503.55,2021-02-28 08:00:00
1614556800000,5.3511,6.7706,5.328,6.7453,10942390.12,2021-03-01 08:00:00
1614643200000,6.7481,6.78,6.1947,6.4727,7433824.04,2021-03-02 08:00:00
1614729600000,6.4679,8.2212,6.4201,7.2027,18032318.93,2021-03-03 08:00:00
1614816000000,7.2013,8.1436,7.0672,7.4731,15773216.8,2021-03-04 08:00:00
1614902400000,7.4731,8.7666,6.9798,8.4619,20141113.51,2021-03-05 08:00:00
1614988800000,8.4508,9.0,8.1,8.2421,12651262.32,2021-03-06 08:00:00
1615075200000,8.2529,8.3074,7.7,8.2405,6184494.24,2021-03-07 08:00:00
1615161600000,8.2505,9.7795,8.0861,9.6833,12400879.49,2021-03-08 08:00:00
1615248000000,9.6832,12.124,9.595,11.6362,21764327.77,2021-03-09 08:00:00
1615334400000,11.6516,11.75,10.8719,11.1176,9925669.23,2021-03-10 08:00:00
1615420800000,11.1187,11.3898,10.3888,10.8116,9729821.63,2021-03-11 08:00:00
1615507200000,10.8184,14.3822,10.5743,14.1396,16467371.63,2021-03-12 08:00:00
1615593600000,14.1415,14.9,12.66,14.5939,8280811.94,2021-03-13 08:00:00
1615680000000,14.5937,17.5,13.8,15.8063,12990496.54,2021-03-14 08:00:00
1615766400000,15.8245,16.7369,14.6013,16.2689,10208160.83,2021-03-15 08:00:00
1615852800000,16.2593,20.8236,16.0,19.8812,22648741.41,2021-03-16 08:00:00
1615939200000,19.8812,19.9135,17.0258,18.5092,15207564.01,2021-03-17 08:00:00
1616025600000,18.5092,19.3107,17.6683,18.9211,7415666.28,2021-03-18 08:00:00
1616112000000,18.9247,21.8563,18.5118,19.8444,10902506.37,2021-03-19 08:00:00
1616198400000,19.8444,21.3095,19.6,20.8382,4921778.88,2021-03-20 08:00:00
1616284800000,20.8375,22.4,20.7301,21.9,7034161.34,2021-03-21 08:00:00
1616371200000,21.9109,21.9922,18.75,19.3166,6911516.09,2021-03-22 08:00:00
1616457600000,19.3115,19.7249,16.6803,16.9419,7776572.96,2021-03-23 08:00:00
1616544000000,16.9428,18.7406,15.7111,16.5182,12671181.9,2021-03-24 08:00:00
1616630400000,16.5182,17.1602,15.9382,16.3683,7017339.54,2021-03-25 08:00:00
1616716800000,16.3824,18.9759,16.32,18.3741,6259000.18,2021-03-26 08:00:00
1616803200000,18.3749,19.2181,17.9973,18.6553,3102482.2,2021-03-27 08:00:00
1616889600000,18.6553,19.2498,18.0062,18.5337,2663938.0,2021-03-28 08:00:00
1616976000000,18.531,19.5,18.1706,18.8812,3201736.68,2021-03-29 08:00:00
1617062400000,18.874,19.1734,18.128,18.6148,3528578.44,2021-03-30 08:00:00
1617148800000,18.6148,19.5414,17.6659,18.6631,7303032.36,2021-03-31 08:00:00
1617235200000,18.6709,19.0759,17.9841,18.4204,4853934.2,2021-04-01 08:00:00
1617321600000,18.4387,19.5,18.3266,18.465,4205748.06,2021-04-02 08:00:00
